assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,my_team,opp_team,my_team_strength,opp_team_strength,Position,fixture_gap,bonus_prev_gw,ict_index_prev_gw,goal_difference,was_home_binary,assists_ra,clean_sheets_ra,goals_conceded_ra,goals_scored_ra,minutes_ra,saves_ra,penalties_missed_ra,own_goals_ra,penalties_saved_ra,red_cards_ra,yellow_cards_ra,goal_difference_ra,Season_2122
0,0,5,0,28.7,275,6,1,0,4.1,6.2,2021-08-14T11:30:00Z,90,10,0,0,0,0,1,0,3743944,1,5,6.0,1,0,0,0,55,True,1,Man Utd,Leeds,4,2,1,7.0,0,4.1,4,1,0.0,0.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1
0,2,17,0,34.7,275,19,1,0,4.4,9.4,2021-08-22T13:00:00Z,90,16,0,0,0,0,2,0,3960716,1,1,0.0,4,-58866,83154,142020,55,False,0,Man Utd,Southampton,3,2,1,8.0625,0,4.1,0,0,0.0,0.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1
0,0,21,1,17.8,275,30,0,0,2.8,10.4,2021-08-29T15:30:00Z,90,20,0,0,0,0,3,0,3844864,1,0,0.0,6,-179209,77468,256677,55,False,0,Man Utd,Wolves,3,4,1,7.104166666666668,2,4.4,1,0,0.0,0.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,1
1,0,32,0,61.0,275,38,1,0,10.1,34.2,2021-09-11T14:00:00Z,90,14,0,0,0,0,4,0,3603991,1,4,6.0,5,-313452,216355,529807,55,True,0,Man Utd,Newcastle,4,2,1,5.0,0,2.8,3,1,0.0,0.3333333333333333,0.6666666666666666,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.6666666666666667,1
0,0,13,0,76.3,275,49,1,0,9.5,9.4,2021-09-19T13:00:00Z,90,19,0,0,0,0,5,0,3435590,2,1,9.0,2,-210876,103578,314454,55,False,0,Man Utd,West Ham,3,3,1,7.958333333333332,0,10.1,1,0,0.25,0.25,0.75,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.25,2.0,1
0,0,1,0,26.3,275,58,0,0,3.1,4.8,2021-09-25T11:30:00Z,33,2,0,0,0,0,6,0,3359554,1,0,0.0,0,-112468,80153,192621,55,True,1,Man Utd,Aston Villa,4,3,1,5.9375,0,9.5,-1,1,0.2,0.2,0.8,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,1
0,0,16,0,35.6,275,67,1,0,5.7,19.4,2021-10-02T11:30:00Z,90,8,0,0,0,0,7,0,2381934,1,1,2.0,2,-954581,5582,960163,54,True,0,Man Utd,Everton,4,2,1,7.0,0,3.1,0,1,0.2,0.2,0.6,0.0,78.6,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1
0,0,14,0,4.9,275,75,4,0,2.0,12.8,2021-10-16T14:00:00Z,90,9,0,0,0,0,8,0,2230148,2,4,2.0,0,-191465,42870,234335,54,False,0,Man Utd,Leicester,3,3,1,5.0,0,5.7,-2,0,0.2,0.2,0.6,0.0,78.6,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1
0,0,9,0,29.0,275,88,5,0,3.9,8.8,2021-10-24T15:30:00Z,90,11,0,0,0,0,9,0,2022980,5,0,1.0,-1,-206413,13610,220023,53,True,1,Man Utd,Liverpool,4,4,1,8.0625,0,2.0,-5,1,0.2,0.0,1.4,0.0,78.6,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1
0,0,22,1,17.1,275,98,0,0,3.7,17.6,2021-10-30T16:30:00Z,90,17,0,0,0,0,10,0,1807155,3,0,2.0,5,-224871,13679,238550,53,False,1,Man Utd,Spurs,3,4,1,6.041666666666668,0,3.9,3,0,0.0,0.0,2.2,0.0,78.6,0.0,0.0,0.0,0.0,0.0,0.4,-1.4,1
