assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,my_team,opp_team,my_team_strength,opp_team_strength,Position,fixture_gap,bonus_prev_gw,ict_index_prev_gw,goal_difference,was_home_binary,assists_ra,clean_sheets_ra,goals_conceded_ra,goals_scored_ra,minutes_ra,saves_ra,penalties_missed_ra,own_goals_ra,penalties_saved_ra,red_cards_ra,yellow_cards_ra,goal_difference_ra,Season_1920,Season_2021
0,0,15,1,3.1,443,8,0,0,1.5,12.2,2019-08-10T11:30:00Z,90,19,0,0,0,0,1,0,72406,5,0,0.0,3,0,0,0,55,False,0,Man City,West Ham,4,2,2,7.0,0,1.5,5,0,0.0,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,0
0,0,16,0,24.2,443,16,2,0,5.5,23.4,2019-08-17T16:30:00Z,77,17,0,0,0,0,2,0,108416,2,2,7.0,2,11968,28454,16486,55,True,0,Man City,Spurs,4,3,2,7.208333333333332,0,1.5,0,1,0.0,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,0
0,0,6,0,2.0,443,22,0,0,2.3,3.0,2019-08-25T13:00:00Z,32,3,0,0,0,0,3,0,103766,3,1,18.0,1,-8588,12341,20929,55,False,0,Man City,Bournemouth,4,2,2,7.854166666666668,0,5.5,2,0,0.0,0.5,1.0,0.0,83.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1,0
0,0,20,1,18.7,443,37,0,0,4.6,23.4,2019-08-31T14:00:00Z,90,4,0,0,0,0,4,0,92523,0,4,4.0,3,-13759,6156,19915,55,True,0,Man City,Brighton,4,2,2,6.041666666666668,0,2.3,4,1,0.0,0.3333333333333333,0.6666666666666666,0.0,66.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,1,0
0,1,38,0,27.7,443,46,3,1,11.1,57.6,2019-09-14T16:30:00Z,90,14,0,0,0,0,5,0,87313,2,3,26.0,8,-8058,5810,13868,55,False,0,Man City,Norwich,4,2,2,5.0,0,4.6,-1,0,0.0,0.5,0.5,0.0,72.25,0.0,0.0,0.0,0.0,0.0,0.0,2.75,1,0
0,0,19,1,14.3,443,57,0,0,4.0,17.2,2019-09-21T14:00:00Z,90,18,0,0,0,0,6,0,111773,0,8,8.0,3,19019,25017,5998,55,True,0,Man City,Watford,4,2,2,6.895833333333332,1,11.1,8,1,0.0,0.4,1.0,0.2,75.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0
0,0,16,0,24.9,443,65,1,0,4.1,16.2,2019-09-28T16:30:00Z,90,8,0,0,0,0,7,0,114364,3,1,0.0,1,1551,15442,13891,55,False,1,Man City,Everton,4,4,2,7.104166666666668,0,4.0,2,0,0.0,0.4,1.0,0.2,75.8,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1,0
0,0,14,0,50.2,443,75,2,0,7.3,18.4,2019-10-06T13:00:00Z,90,20,0,0,0,0,8,0,113681,2,0,4.0,1,-2196,9684,11880,55,True,1,Man City,Wolves,4,4,2,7.854166666666668,0,4.1,-2,1,0.0,0.4,0.8,0.2,78.4,0.0,0.0,0.0,0.0,0.0,0.2,3.0,1,0
0,0,17,1,14.8,443,84,0,0,4.3,26.6,2019-10-19T16:30:00Z,90,7,0,0,0,0,9,0,109085,2,0,2.0,3,-6058,5070,11128,55,False,0,Man City,Crystal Palace,4,3,2,5.0,0,7.3,2,0,0.0,0.4,1.2,0.2,90.0,0.0,0.0,0.0,0.0,0.0,0.4,2.2,1,0
0,0,0,0,0.0,443,95,0,0,0.0,0.0,2019-10-26T11:30:00Z,0,2,0,0,0,0,10,0,94963,0,3,0.0,0,-14476,1881,16357,55,True,0,Man City,Aston Villa,4,2,2,6.791666666666668,0,4.3,3,1,0.0,0.4,1.2,0.2,90.0,0.0,0.0,0.0,0.0,0.0,0.4,1.8,1,0
