assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,my_team,opp_team,my_team_strength,opp_team_strength
0,0,0,0,0.0,299,6,0,0,0.0,0.0,2018-08-10T19:00:00Z,0,11,0,0,0,0,1,0,9519,1,2,0.0,0,0,0,0,50,True,0,Man Utd,Leicester,4,3
0,0,0,0,0.0,299,11,0,0,0.0,0.0,2018-08-19T15:00:00Z,0,3,0,0,0,0,2,0,6985,2,3,0.0,0,-2759,136,2895,50,False,0,Man Utd,Brighton,4,2
0,0,1,0,0.7,299,26,2,0,2.6,6.8,2018-08-27T19:00:00Z,54,17,0,0,0,0,3,0,7436,3,0,18.0,0,-430,565,995,50,True,1,Man Utd,Spurs,4,4
0,0,2,0,0.6,299,32,0,0,2.0,1.2,2018-09-02T15:00:00Z,14,4,0,0,0,0,4,0,7921,2,0,18.0,1,-199,739,938,50,False,0,Man Utd,Burnley,4,3
0,0,0,0,0.0,299,49,0,0,0.0,0.0,2018-09-15T16:30:00Z,0,18,0,0,0,0,5,0,7914,2,1,0.0,0,-425,511,936,50,False,0,Man Utd,Watford,4,3
0,0,0,0,0.0,299,59,0,0,0.0,0.0,2018-09-22T14:00:00Z,0,20,0,0,0,0,6,0,7051,1,1,0.0,0,-888,54,942,50,True,0,Man Utd,Wolves,4,3
0,0,0,0,0.0,299,69,0,0,0.0,0.0,2018-09-29T11:30:00Z,0,19,0,0,0,0,7,0,6782,1,3,0.0,0,-395,126,521,50,False,0,Man Utd,West Ham,4,3
0,0,0,0,0.0,299,77,0,0,0.0,0.0,2018-10-06T16:30:00Z,0,15,0,0,0,0,8,0,6545,2,3,0.0,0,-294,81,375,50,True,0,Man Utd,Newcastle,4,2
0,0,7,0,0.8,299,84,1,0,2.6,8.2,2018-10-20T11:30:00Z,15,6,0,0,0,0,9,0,6171,2,2,17.0,1,-399,78,477,50,False,0,Man Utd,Chelsea,4,4
0,0,4,0,0.4,299,97,0,0,0.7,6.4,2018-10-28T16:00:00Z,5,8,0,0,0,0,10,0,6333,1,2,0.0,1,46,200,154,50,True,0,Man Utd,Everton,4,2
